Customer ID,Description,Product,Release Date,Support Expiration,Version Number,Version Status,Database Location,Farm Level Or Commercial,HMI Tags (Number Currently),IO Count,Number Of Customers,Number Of Mills (Enterprise or Office Pro),Number Of Users,Other Sites With Enterprise,Ownership or Subscription,Previous Version,Product Installed Date,Product Notes,Product Serial Number,Product Updated Date,Reg Key,SQL Version,Subscription End Date
1989537,,FOPro Manual Accounting Interface,,,iRely,Released,,,,,,,,,,,,,,,,,
1989537,,FOPro Multi-Customer,,,,,,,,,,,,,,,,,,,,,
1989537,,Red Lion DLL,,,5.4.0.0,Released,,,,,,,,,,,,,,,,,
1989537,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989537,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989537,,MOTH,,,6.0.10,Released,,,,,,,,,,,,,,,,,
1989537,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989537,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989537,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989537,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989537,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989537,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989537,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989537,,FOPro Base Program,,04/24/2026,8.4.5,Released,,,,,,,4,,,8.3.131,,,,01/24/2017,,,
1989537,,FBPro,,04/24/2026,,,,,,,,,,,,,,,,,,,
1989537,,HMI,,04/24/2026,,,,,,122.00000000,,,,,,,,Liquid,,,,,
1989538,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989538,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Split Ownership,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Manual Accounting,,,Oakland,Released,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989538,,OrdSync,,,7.0.15,Discontinued,,,,,,,,,,,,,,,,,
1989538,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989538,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989538,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989538,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989538,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989538,,Loadout Pro,,02/01/2026,6.2.36,Discontinued,,,,,,,,,,6.2.23,10/17/2013,,,11/17/2017,,,
1989538,"RM 12287, 12300.",NexGen Office Base Program,01/10/2023,02/01/2026,6.0.22679.8,Discontinued,,,,,,3,9,,Outright Ownership,5.0.13575,10/17/2013,,,01/09/2023,,,
1989538,,NexGen Office Pre-Order,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office Split Ownership,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989538,,NexGen Office PO Module,,,,,,,,,,,,,,,,,,,,,
1989538,,Tablet (EAI Provided),,,,,,,,,,,,,,,,,,,,,
1989538,,FBPro,02/08/2021,10/17/2025,6.2.100,Released,Batcher,,,,,,,,,6.2.21,10/17/2013,,,11/17/2017,,,
1989538,,HMI,,10/17/2025,Eaton,Released,,,,472.00000000,,,,,,,,,A10117-A10118,,,,
1989538,,Camera System-Integrated (EAI Provided),,10/17/2025,,,,,,,,,,,,,,,,,,,
1989538,,Receiving Pro,,,Uninstalled,Alpha,,,,,,,,,,,,,,,,,
1989539,,HMI,,,Eaton,Released,,,,230.00000000,,,,,,,,,A10308 (1500 tags),,,,
1989539,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989539,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989539,,NexGen Office Base Program,,02/01/2026,,,,,,,,,,,Outright Ownership,,,,,,,,
1989540,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989542,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989542,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989542,,FBPro,,,Uninstalled,Alpha,,,,,,,,,,6.2.17,09/16/2014,,,05/22/2019,,,
1989542,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989542,,Pelleting Controls,,01/01/2026,,,,,,,,,,,,,,,,,,,
1989542,,HMI,,01/01/2026,Eaton,Released,,,,475.00000000,,,,,,,,Eaton 112-134 (4000tags),A10182,,,,
1989542,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989542,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989542,,NexGen Controller,,01/01/2026,2.0.28130.03,Discontinued,,,,,,,,,,2.0.27640.05,06/03/2024,,,10/15/2024,,,9/17/2021 12:00 AM
1989542,RM 12324,NexGen Office Base Program,01/18/2023,01/01/2026,6.0.22679.9,Discontinued,,,,,,,3,,Outright Ownership,5.2.20512.7,06/09/2021,,,01/24/2023,,,
1989543,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989543,,Computer/Server,,,Windows 10 Computer,Released,,,,,,,,,,,,,,,,,
1989543,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989543,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989543,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989543,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989543,,NexGen Office Integrated Accounting,,,Dynamics GP,Released,,,,,,,,,,,,,,,,,
1989543,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989543,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989543,,Scale Head,,,Rice Lake 920i (2),Released,,,,,,,,,,,,,,,,,
1989543,,OrdSync,,,7.0.19,Discontinued,,,,,,,,,,,,,,,,,
1989543,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989543,,Receiving Pro,,08/03/2017,1.0.72,Released,,,,,,,,,,1.0.69,08/03/2006,,,02/25/2012,,,
1989543,,Red Lion DLL,,,Uninstalled,Released,,,,,,,,,,,,,,,,,
1989543,,FBPro,,,Uninstalled,Alpha,Batcher,,,,,,,,,5.4.16,06/23/2005,,,09/13/2011,28400828,,
1989543,,Loadout NexGen Whiteboard (NO SCALE),,,,,,Commercial,,,,,,,Trial Only,,04/10/2024,don't want to purchase,,,,,7/15/2024 12:00 AM
1989543,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989543,,Microsystem,,,Stainless Steel,Released,,,,,,,,,,,,,,,,,
1989543,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989543,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989543,,HMI,,06/23/2026,,,,,,123.00000000,,,,,,,04/10/2024,,,,,,
1989543,,NexGen Controller,,06/23/2026,2.0.28640.02,Discontinued,,,,,,,,,,,04/10/2024,,,12/10/2024,,,
1989543,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989543,RM 17270,NexGen Office Base Program,04/17/2025,01/16/2026,7.1.29280.5,Discontinued,,,,,,2,7,"Protein Sources, JC Bushlack",Outright Ownership,6.1.27183.2,01/04/2017,,,04/17/2024,,,
1989544,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989545,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989545,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989545,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989545,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989545,,OrdSync,,,6.0.21,Discontinued,,,,,,,,,,,,,,,,,
1989545,,MOTH,,,6.0.10,Released,,,,,,,,,,,,,,,,,
1989545,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989545,,FOPro Base Program,,01/13/2026,8.3.86,Released,,,,,,,2,,,8.1.154,01/19/2012,,,08/13/2012,,,
1989545,,FBPro,,01/13/2026,6.2.09,Discontinued,C:/Batcher,,,,,,,,,5.4.48,01/19/2012,,,08/13/2012,,,
1989546,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989546,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989546,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989546,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989546,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989546,,Microsystem,,,Stainless Steel,Released,,,,,,,,,,,,,,,,,
1989546,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989546,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989546,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989546,,FBPro,,02/01/2026,6.2.57,Discontinued,,,,,,,,,,,,,,,,,
1989546,,HMI,,02/01/2026,Eaton,Released,,,,542.00000000,,,,,,,01/25/2019,,64000 tags,,,,
1989547,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989547,,Computer/Server,,,Windows 7 Computer,Released,,,,,,,,,,,,,,,,,
1989547,,Red Lion DLL,,,5.4.0.0,Released,,,,,,,,,,,,,,,,,
1989547,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989547,,OrdSync,,,5.4.10,Discontinued,,,,,,,,,,,,,,,,,
1989547,,MOTH,,,5.0.6.0,Released,,,,,,,,,,,,,,,,,
1989547,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989547,,Graphics Panel,,,,,,,,,,,,,,,,,,,,,
1989547,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989547,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989547,,MFP (Modular Feed Processor),,,,,,,,,,,,,,,,,,,,,
1989547,,FBPro,12/16/2020,02/16/2026,6.2.99,Discontinued,C:batcher,,,,,,,,,5.4.48,01/23/2017,,,03/05/2013,1638409088,,
1989547,,FOPro Base Program,,02/16/2026,8.4.5,Released,,,,,,,,,,8.1.154,02/16/2011,,,01/23/2017,,,11/18/2022 12:00 AM
1989548,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989548,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989548,,FOPro Exporter Version,,,8.3.10,Released,,,,,,,,,,,,,,,,,
1989548,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989548,,FOPro Auto Accounting Interface,,,QuickBooks,Released,,,,,,,,,,,,,,,,,
1989548,,FOPro Spreadsheet Pricing,,,,,,,,,,,,,,,,,,,,,
1989548,,FOPro Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989548,,FOPro Multi-Customer,,,,,,,,,,,,,,,,,,,,,
1989548,,Red Lion DLL,,,5.4.0.0,Released,,,,,,,,,,,,,,,,,
1989548,,Scale Head,,,120 Rice Lake (2),Released,,,,,,,,,,,,,,,,,
1989548,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989548,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989548,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989548,,FBPro,,05/28/2026,6.2.81,Discontinued,C:batcher,,,,,,,,,6.2.21,05/28/2010,,,02/16/2024,2560176,,
1989548,,FOPro Base Program,,05/28/2026,8.5.91,Released,,,,,,,,,,8.5.80,05/28/2010,,,02/16/2024,,,
1989549,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989549,,Scale Head,,,Rice Lake 920i (2),Released,,,,,,,,,,,,,,,,,
1989549,,OrdSync,,,7.0.47,Discontinued,,,,,,,,,,"7.0.46, 7.0.37",,,,07/07/2020,,,
1989549,,MOTH,,,6.0.17,Beta,,,,,,,,,,6.0.15,,,,06/24/2020,,,
1989549,,Toll Mill Pro,,,3.0.93,Alpha,,,,,,,,,,,,,,,,,
1989549,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989549,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989549,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989549,,Red Lion DLL,,,Uninstalled,Released,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Farm Bin Levels,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Pre-Order,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Integrated Accounting,,,Quickbooks,Released,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Receiving,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office PO Module,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989549,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989549,,Auger (EAI-Built),,,,,,,,,,,,,,,,,,,,,
1989549,,Auger (EAI-Built),,,,,,,,,,,,,,,,,,,,,
1989549,RM 16466,NexGen Office Base Program,12/19/2024,06/07/2026,7.1.28782.4,Discontinued,same machine as FOE,,,,999999.00000000,1,10,,Outright Ownership,7.1.28364.6,06/07/2017,,,12/20/2024,,,
1989549,,NexGen Office Custom Reports,,,,,,,,,,,,,,,,,,,,,
1989549,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989549,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989549,,Loadout Pro,,,Uninstalled,Alpha,,,,,,,,,,"3.1.73, 86",09/01/2006,,,08/01/2012,,,
1989549,,Order Pro,,07/01/2025,3.0.317,Released,,,,,,,,,,,,,,,,,
1989549,,HMI,,07/01/2025,Eaton,Released,,,,568.00000000,,,,,,,08/17/2017,,,,,,
1989549,,NexGen Controller,,07/11/2026,2.0.28640.02,Discontinued,,,,,,,,,,2.0.28130.00 ; 2.0.28640.01,01/13/2025,,,11/21/2024,,,
1989549,,FBPro,,,Uninstalled,Alpha,\\RVBatcher\Batcher,,,,,,,,,"6.2.96, 6.2.93, 6.2.76",07/01/2005,,,04/07/2023,45197,,
1989549,,Loadout NexGen Whiteboard/Compartmentalized with Truck Scale Interface (Fully Automated) ,,07/11/2026,,,,,,,,,,,,,07/11/2026,,,,,,
1989550,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989550,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989550,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989550,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989550,,Scale Head,,,EAI 300,Released,,,,,,,,,,,,,,,,,
1989550,,OrdSync,,,5.4.5,Discontinued,,,,,,,,,,,,,,,,,
1989550,,MOTH,,,5.0.6.0,Released,,,,,,,,,,,,,,,,,
1989550,,FBPro,,04/08/2026,5.4.48,Discontinued,Batcher,,,,,,,,,5.4.16,02/12/1999,,,01/03/2011,26227,,
1989551,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989551,,Computer/Server,,,Windows 10 Computer,Released,,,,,,,,,,,01/21/2019,,,,,,
1989551,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989551,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989551,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989551,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989551,,FBPro,,11/17/2025,6.2.45,Discontinued,batcher,,,,,,,,,6.2.21,11/07/2005,,,01/21/2019,3993716,,
1989552,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989552,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989552,,FOPro Exporter Version,,,8.2.14,Released,,,,,,,,,,,,,,,,,
1989552,,FOPro Report Viewer Version,,,8.1.6,Released,,,,,,,,,,,,,,,,,
1989552,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989552,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989552,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989552,,MOTH,,,6.0.10,Released,,,,,,,,,,,,,,,,,
1989552,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989552,,FBPro,,12/12/2025,6.2.90,Discontinued,c:batcher,,,,,,,,,,12/12/2012,,,,166427963,,
1989552,,FOPro Base Program,,12/12/2025,8.4.5,Released,,,,,4.00000000,,,,,8.3.84,12/12/2012,,,02/20/2017,,,
1989553,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989553,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989553,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989553,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989553,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989553,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989553,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989553,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989553,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989553,,HMI,,10/26/2025,Eaton,Released,,,,130.00000000,,,,,,,,,1500 Tags,,,,
1989553,,FBPro,02/08/2021,10/26/2025,6.2.100,Released,,,,,,,,,,6.2.44,10/26/2018,,,04/27/2021,,,
1989554,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989554,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989554,,FBPro,,10/29/2025,6.2.97,Discontinued,Batcher,,,,,,,,,6.2.33,10/29/2009,,,11/20/2020,2094,,
1989554,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989554,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989554,,OrdSync,11/11/2020,,7.0.54,Discontinued,,,,,,,,,,,,,,11/20/2020,,,
1989554,,MOTH,,,6.0.8,Released,,,,,,,,,,,,,,11/20/2020,,,
1989554,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989554,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989554,,FOPro Base Program,,10/29/2025,8.5.80,Released,,,,,,,,,,8.4.40,10/29/2009,,,07/08/2020,,,
1989555,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989555,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989555,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989555,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989555,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989555,,NexGen Office Integrated Accounting,,,Quickbooks,Released,,,,,,,,,,,,,,,,,
1989555,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989555,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989555,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989555,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989555,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989555,,FBPro,,,Uninstalled,Alpha,,,,,,,,,,,07/25/2016,,,,,,
1989555,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989555,,Loadout NexGen Whiteboard (NO SCALE),,07/26/2026,,,,,,,,,,,Outright Ownership,,05/20/2025,,,,,,
1989555,,NexGen Controller,,07/26/2026,,,,Level 1/Farm Level,,,,,,,Outright Ownership,,05/20/2025,,,,,,
1989555,,NexGen Office Base Program,01/19/2021,07/26/2025,5.1.15792.5,Discontinued,,Commercial,,,,1,4,,Outright Ownership,2.5.3631,07/25/2016,,,10/01/2021,,,
1989555,,HMI,,07/26/2025,Legacy,Discontinued,,,,103.00000000,,,,,,,,,,,,,
1989555,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989556,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989556,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989556,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989556,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989556,,HMI,,04/17/2026,Eaton,Released,,,,215.00000000,,,,,,,,,,,,,
1989556,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989556,,FBPro,,04/17/2026,6.2.82,Discontinued,,,,,,,,,,6.2.28,04/17/2017,,,01/14/2020,,,
1989556,,FOPro Base Program,,04/17/2026,8.5.80,Released,,,,,,,,,,8.4.6,04/17/2017,,,01/14/2020,,,
1989558,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989558,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989558,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989558,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989558,,Microsystem,,,Stainless Steel,Released,,,,,,,,,,,,,,,,,
1989558,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989558,,Liquid,,,,,,,,,,,,,,,,,,,,,
1989558,,NexGen Office PO Module,,,,,,,,,,,,,,,,,,,,,
1989558,,Scale Head,,,,,,,,,,,,,,,,,,,,,
1989558,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989558,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989558,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989558,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989558,,HMI,,05/01/2026,InduSoft,Released,,,,,,,,,,,01/13/2020,"INDU 575409(16,000) & INDU 575404 (1500)",16000 tags & 1500 Tags,,,,
1989558,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989558,,Loadout Pro,,05/01/2026,,,,,,,,,,,,,05/01/2020,,,,,,
1989558,,FBPro,,05/01/2026,,,,,,,,,,,,,05/01/2020,,,,,,
1989558,Resolves an issue with splitting historical receipts (RM #16927),NexGen Office Base Program,03/06/2025,05/01/2026,7.1.28782.12,Discontinued,,,,,10.00000000,1,1,,Outright Ownership,4.1.11995,05/01/2020,,,04/01/2025,,,
1989559,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989559,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989559,,FOPro Exporter Version,,,8.0.5,Released,,,,,,,,,,,,,,,,,
1989559,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989559,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989559,,OrdSync,,,5.3.11,Discontinued,,,,,,,,,,,,,,,,,
1989559,,MOTH,,,5.0.5.0,Released,,,,,,,,,,,,,,,,,
1989559,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989559,,FOPro Base Program,,08/20/2025,8.5.91,Released,,,,,,,2,,,,08/20/2008,,,02/22/2019,,,
1989559,,HMI,,08/20/2025,,,,,,170.00000000,,,,,,,,Liquid,,,,,
1989559,,FBPro,02/08/2021,08/20/2025,6.2.100,Released,,,,,,,,,,,08/20/2008,,,,1798407200,,
1989559,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989559,,Liquid,,,,,,,,,,,,,,,,,,,,,
1989560,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989560,,Computer/Server,,,Windows 7 Computer,Released,,,,,,,,,,,,,,,,,
1989560,,FOPro Base Program,,01/28/2021,8.3.131,Released,,,,,,,,,,"8.1.52, 8.1.148",01/28/2009,,,12/11/2014,,,
1989560,,FOPro Exporter Version,,,8.3.10,Released,,,,,,,,,,,,,,,,,
1989560,,FOPro Report Viewer Version,,,8.1.9,Released,,,,,,,,,,,,,,,,,
1989560,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989560,,FBPro,,01/28/2021,6.2.17,Discontinued,C:/Batcher,,,,,,,,,"5.3.42, 5.4.30",01/28/2009,,,12/11/2014,739213104,,
1989560,,Red Lion DLL,,,5.4.0.0,Released,,,,,,,,,,,,,,,,,
1989560,,Scale Head,,,Rice Lake 120i,Released,,,,,,,,,,,,,,,,,
1989560,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989560,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989560,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989561,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989561,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989561,,FOPro Exporter Version,,,8.3.024,Released,,,,,,,,,,,,,,,,,
1989561,,Scale Head,,,Rice Lake 120i,Released,,,,,,,,,,,,,,,,,
1989561,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989561,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989561,,HMI,,,Eaton,Released,,,,82.00000000,,,,,,,07/29/2013,,A10096,12/10/2018,,,
1989561,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989561,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989561,,Red Lion DLL,,,Uninstalled,Released,,,,,,,,,,,,,,,,,
1989561,,HMI,,09/25/2025,InduSoft,Released,,,,185.00000000,,,,,,,,,,,,,
1989561,RM 14818,NexGen Office Base Program,03/19/2024,09/25/2025,6.1.26905.3,Discontinued,,Farm Level,,,,,,,Outright Ownership,6.1.24259.11,07/31/2023,,,04/01/2024,,,
1989561,,Microsystem,,,Stainless Steel,Released,,,,,,,,,,,,,,,,,
1989561,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989561,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989561,,Auger (EAI-Built),,,,,,,,,,,,,,,,,,,,,
1989561,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989561,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989561,,NexGen Controller,,09/25/2025,1.1.26960.03,Discontinued,,Farm Level,,,,,,,Outright Ownership,1.1.26160.01,07/31/2023,,,04/01/2024,,,
1989561,,FOPro Base Program,,,Uninstalled,Alpha,,,,,,,,,,8.4.6,09/28/2006,,,12/10/2018,,,
1989561,,FBPro,,,Uninstalled,Alpha,batcher,,,,,,,,,6.2.29,09/28/2006,,,12/10/2018,20400466,,
1989562,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989562,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989562,,FOPro Exporter Version,,,8.3.024,Released,,,,,,,,,,,,,,,,,
1989562,,FOPro Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989562,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989562,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989562,,MOTH,,,6.0.10,Released,,,,,,,,,,,,,,,,,
1989562,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
